employee_id,name,age,gender,department,role,join_date,salary_bhd
E08831,John Lane,51,F,Operations,Engineer,2021-06-22,5256.12
E08832,Latoya Hardy,35,F,Sales,Manager,2020-10-10,1872.9
E08833,Michelle Jones,54,F,IT,Sales,2024-08-25,1230.83
E08834,Michael Anderson,45,F,Finance,Manager,2016-04-26,4262.26
E08835,Richard Brown,34,M,Operations,Manager,2021-03-16,4587.25
E08836,Patricia Garcia,30,F,Sales,HR,2017-07-13,3652.91
E08837,Erica Foster,34,M,Sales,Engineer,2022-05-23,2370.63
E08838,Katrina Allen,41,M,HR,Support,2016-09-07,2209.83
E08839,Jake Boyd Jr.,40,F,Operations,Support,2022-03-29,3424.42
E08840,Sandra Hammond,27,F,HR,Engineer,2016-04-22,5959.1
E08841,Misty Mckinney,31,F,Finance,Sales,2017-06-12,3470.26
E08842,Phillip King,42,F,Finance,Sales,2021-01-13,1120.47
E08843,Scott Abbott,60,F,Finance,Finance,2024-03-15,4065.12
E08844,Lisa Burnett,56,M,Sales,HR,2018-01-09,5782.53
E08845,Russell Atkinson,26,M,Sales,Finance,2023-01-10,1720.8
E08846,Raymond Clark,41,F,Sales,HR,2017-09-30,4301.15
E08847,Roberto Martin,48,F,HR,Sales,2019-03-29,7073.12
E08848,Jonathan Hoffman,55,F,Operations,Finance,2016-07-07,6733.85
E08849,Nancy Martin,47,M,HR,Support,2018-06-22,1408.14
E08850,Darren Taylor,46,M,IT,Support,2019-04-12,4578.73
E08851,Kiara Randolph,52,F,Sales,Manager,2017-07-03,5971.48
E08852,Jennifer Todd,46,M,Sales,Finance,2025-02-08,1259.53
E08853,Joseph Fletcher,28,F,Operations,Finance,2025-01-16,2748.06
E08854,Joshua Jackson,49,M,IT,Support,2020-11-19,5096.52
E08855,Courtney Carter,58,F,Sales,HR,2019-12-26,892.91
E08856,Betty Brown,45,M,IT,Manager,2025-01-05,2915.9
E08857,Jacqueline Meyer,44,F,Sales,Manager,2024-10-05,2774.86
E08858,Jason Spencer,43,F,Sales,Finance,2019-05-13,1418.38
E08859,Andrea Robles,46,M,IT,Sales,2024-03-19,6249.33
E08860,Katrina Bowman,23,M,HR,Engineer,2015-12-07,4220.99
E08861,David Hall,42,F,Finance,HR,2020-07-31,6783.68
E08862,Patricia Thompson,52,M,Finance,Finance,2024-10-27,2685.72
E08863,Christian Wagner,32,F,HR,Finance,2017-05-29,4139.36
E08864,Michelle Cook,23,M,IT,HR,2021-06-30,7440.93
E08865,Matthew Stevens,40,M,Sales,Engineer,2018-09-08,1974.38
E08866,Morgan Hart,54,M,Sales,Engineer,2025-06-21,5252.34
E08867,Tina Jones,50,F,Operations,HR,2024-07-28,6313.6
E08868,Heather Morrison,46,F,HR,Engineer,2017-12-04,7584.68
E08869,Amber White,37,F,HR,Finance,2015-10-29,1530.61
E08870,Matthew White,35,M,Finance,HR,2020-05-08,2471.3
E08871,Brian Davis,52,F,IT,Sales,2021-12-15,1704.67
E08872,David Williams,22,F,IT,Sales,2023-11-13,5012.0
E08873,John Fitzgerald,43,F,Sales,Sales,2021-02-18,4156.81
E08874,Alyssa Lynch,49,F,Operations,Manager,2022-08-31,5785.51
E08875,Marcus Bailey,33,M,Sales,Support,2019-12-03,3843.38
E08876,Mark Stanton,24,M,Finance,Manager,2018-03-01,4821.77
E08877,Erin Meyer,35,M,Operations,Manager,2019-01-01,6589.62
E08878,Jennifer Griffith,55,M,Finance,Manager,2020-09-19,1841.27
E08879,Zachary Patterson,47,M,HR,HR,2016-02-06,7641.16
E08880,Stephanie Abbott,44,M,Sales,HR,2016-07-16,3292.78
E08881,Sara Hill,24,M,Sales,Sales,2024-08-09,5245.62
E08882,Vickie Morrison,47,M,Operations,Finance,2023-03-26,7850.64
E08883,Kevin Shelton,41,M,Sales,Manager,2022-02-04,3617.15
E08884,Kimberly Galloway,51,F,HR,Finance,2016-06-18,3249.63
E08885,Dale Martinez,44,F,HR,Sales,2017-04-22,1229.17
E08886,Melissa Griffith,58,M,HR,Manager,2018-09-12,2316.8
E08887,Christopher Woodward,37,M,Finance,Manager,2020-07-07,1073.15
E08888,Lauren Burnett,23,M,HR,Support,2024-04-29,5252.79
E08889,Mrs. Bailey Williams,35,F,Operations,Engineer,2018-06-06,3968.89
E08890,Nicholas Rogers,47,F,IT,Sales,2018-06-19,2445.89
E08891,Cynthia Ramirez,56,F,IT,Sales,2019-06-17,5754.36
E08892,Deborah Lewis,59,F,Operations,HR,2016-04-22,2944.81
E08893,Adrienne Porter,60,F,Operations,Manager,2016-10-10,6260.79
E08894,Alexander Jones,47,M,Sales,Finance,2024-08-19,6886.08
E08895,Kathryn Callahan,53,F,HR,Engineer,2016-05-09,4607.01
E08896,Brianna Gibson,52,F,HR,Finance,2022-07-13,4545.96
E08897,Abigail Palmer,27,F,IT,HR,2017-03-08,1991.62
E08898,John Allen,56,F,Sales,Support,2022-05-09,4486.29
E08899,Kristin Lester,54,F,Operations,Sales,2017-02-16,1610.99
E08900,Kathryn Smith,35,M,Operations,HR,2016-05-07,4003.05
E08901,Phyllis Alvarado,22,F,IT,HR,2019-12-14,3635.59
E08902,Amanda Schneider,55,M,HR,Engineer,2018-08-07,7036.59
E08903,Michael Brown,53,F,HR,Sales,2018-05-08,2619.06
E08904,Colleen Mcclure,33,F,Finance,Finance,2020-02-09,1891.55
E08905,Sherry Roberts,39,M,Operations,Sales,2022-11-20,3007.42
E08906,Tiffany Gordon,51,M,Finance,Manager,2016-07-08,5983.35
E08907,Tammy Kennedy,55,M,Sales,Engineer,2022-01-26,1137.68
E08908,Thomas Bean,24,M,HR,Manager,2020-06-25,6589.39
E08909,Jonathan Nguyen,46,F,Finance,Support,2024-03-05,3980.16
E08910,Emily Freeman,58,M,Finance,Finance,2018-12-20,5399.6
E08911,Jacob King,34,M,IT,Support,2024-01-05,2981.23
E08912,Tina Cantrell,57,F,Operations,Engineer,2018-03-09,7071.29
E08913,Michelle Calhoun,41,M,Finance,Finance,2017-08-07,7196.78
E08914,Sabrina Little,40,F,Operations,HR,2019-04-28,5092.25
E08915,Christopher Jenkins,40,F,Sales,Support,2025-06-30,4310.15
E08916,Kristina Warren,28,M,IT,Manager,2025-09-15,4898.75
E08917,Katrina Camacho,41,M,Finance,Support,2021-10-04,2937.0
E08918,Lori Dean,42,M,IT,Engineer,2025-07-02,7690.35
E08919,Katrina Wallace,54,F,Operations,Manager,2020-12-05,1748.27
E08920,Mary Hardin,50,M,Operations,Manager,2016-04-30,3356.13
E08921,Lisa Fields,30,F,IT,Support,2022-01-22,6973.52
E08922,Judy Bullock,41,M,Finance,Support,2022-05-22,1587.13
E08923,Shelby Moon,46,M,Operations,Manager,2017-10-02,1131.62
E08924,Christopher Smith,38,F,IT,Support,2017-06-09,5726.24
E08925,Scott Cuevas,38,F,HR,Engineer,2023-01-12,5515.54
E08926,Alexandra Spencer,24,F,HR,Support,2023-07-10,5552.59
E08927,Colton Bowers,59,M,HR,Manager,2022-12-04,1104.76
E08928,Victoria Shaffer,59,M,Sales,Engineer,2017-09-23,3351.18
E08929,Edwin Ruiz MD,32,M,IT,HR,2022-08-24,7733.69
E08930,Perry Henry,39,M,HR,Finance,2018-11-19,5578.83
E08931,Sean Santos,51,M,Finance,Engineer,2025-09-11,6923.5
E08932,Mr. Jack Hodges,41,M,Finance,Engineer,2024-11-12,7500.45
E08933,Dale Willis,54,M,IT,Engineer,2022-07-03,1902.87
E08934,Michael Suarez,25,M,Operations,Sales,2024-05-23,4529.08
E08935,Chelsea Cunningham,35,F,Finance,Finance,2022-04-16,1003.96
E08936,Allison Rodriguez,37,M,Operations,Finance,2021-03-29,5240.15
E08937,Andres Lee,30,F,Operations,Manager,2023-08-14,4048.07
E08938,Gabriella Evans,44,F,Sales,Manager,2020-08-30,3228.26
E08939,Dr. John Mitchell,37,F,HR,HR,2020-10-12,2553.94
E08940,Elizabeth Day,50,M,IT,Support,2015-11-23,1259.37
E08941,Tanya Knox,45,F,Finance,Finance,2023-08-04,5971.56
E08942,Ian Gallagher,23,M,IT,Sales,2019-08-19,4599.55
E08943,Michael Hamilton,55,F,IT,Engineer,2023-08-09,1669.33
E08944,Emily Wagner,56,F,IT,Sales,2022-05-26,7232.18
E08945,Carol Long,43,M,Finance,Support,2019-03-04,4576.16
E08946,Brian Rivera,29,F,HR,Finance,2017-05-14,1760.65
E08947,Annette Jacobson,24,M,Sales,Support,2019-10-14,5315.15
E08948,Isabel Holland,53,F,Sales,Support,2022-02-21,7323.93
E08949,Jessica Lucas,60,F,Finance,Support,2020-08-31,7044.17
E08950,Chad Francis,54,F,IT,Support,2016-08-10,6739.64
E08951,Kelly King,23,F,Operations,Sales,2016-09-17,4213.18
E08952,Richard Erickson,26,F,HR,Engineer,2021-11-10,2557.58
E08953,Rebecca James,45,F,Operations,Engineer,2017-05-07,5508.04
E08954,Keith Andrade,22,F,Finance,Finance,2020-08-22,5135.53
E08955,Matthew Howell,27,F,IT,HR,2020-10-13,2725.52
E08956,Kimberly Beltran,22,F,IT,Finance,2025-08-07,5797.97
E08957,Sandy Price,32,F,IT,Manager,2022-04-07,3344.89
E08958,Kelli Carson,42,M,Finance,Support,2020-11-04,2720.65
E08959,Erin King,31,F,IT,Manager,2024-07-06,5456.24
E08960,Lindsey Potts,29,F,Operations,Finance,2021-12-31,5066.19
E08961,Stacey Parrish,44,M,Sales,HR,2018-10-05,3707.94
E08962,Victor Wu,23,F,Sales,Support,2023-01-01,5677.99
E08963,Kenneth Pope,58,M,HR,Manager,2016-08-05,2027.05
E08964,Melissa Medina,28,M,Sales,Finance,2017-05-11,5035.26
E08965,Jonathan Price,56,F,Sales,Engineer,2017-03-31,3482.1
E08966,Michael Olson,52,F,Operations,Support,2016-10-06,5147.24
E08967,Melissa Harding,38,F,IT,Engineer,2022-11-06,5628.39
E08968,Nicole Sanford,46,F,HR,Engineer,2023-02-06,3902.46
E08969,Beth Fields,37,M,Sales,Sales,2024-07-02,7519.91
E08970,Andrew Fernandez,40,F,Finance,Engineer,2021-10-08,4129.82
E08971,Michael Davis,25,F,HR,Finance,2016-05-30,3272.34
E08972,Jordan Brandt,46,M,IT,HR,2017-12-08,7047.57
E08973,Jasmin Walters,40,M,HR,Engineer,2023-09-11,5023.33
E08974,Christine Stewart,40,F,IT,Support,2024-12-05,1225.23
E08975,Douglas Roy,49,M,IT,Manager,2021-12-09,4143.0
E08976,John Long,38,M,Operations,Manager,2022-11-24,7101.47
E08977,Aaron Wright,23,F,Operations,Manager,2024-05-08,1640.59
E08978,Mark Gibson,52,M,IT,HR,2022-09-19,6378.65
E08979,Monica Higgins,52,M,IT,Engineer,2025-04-12,4916.97
E08980,Lawrence Berger,29,M,Sales,Support,2016-02-29,2485.97
E08981,George Morales,34,F,Operations,Engineer,2025-04-20,7369.1
E08982,Amanda Pierce,36,F,HR,Sales,2017-05-31,3635.72
E08983,Matthew Romero,60,M,HR,Support,2018-06-03,5074.91
E08984,Melanie Johnson,53,F,Operations,HR,2022-12-17,6291.26
E08985,Rose Rivera,53,F,IT,Finance,2021-03-10,4030.2
E08986,Thomas Freeman,46,F,IT,Sales,2017-02-25,1753.48
E08987,Lisa Allen,47,F,Operations,Sales,2024-10-19,4971.55
E08988,Vernon Parker,59,M,HR,Sales,2025-05-13,7980.94
E08989,William Sellers,34,F,Finance,Finance,2025-05-16,5348.86
E08990,Sandy Taylor,25,F,HR,Support,2018-04-29,7695.45
E08991,Carlos Holmes,31,M,Sales,HR,2016-10-18,3799.95
E08992,Cindy Miller,31,F,Operations,HR,2021-10-16,2707.81
E08993,Justin Mosley Jr.,58,F,Finance,HR,2017-03-27,7436.25
E08994,James Spears DVM,27,M,IT,Support,2023-10-25,6144.64
E08995,Michelle Parsons,44,M,Sales,Engineer,2021-01-10,1614.03
E08996,Penny Lewis,27,F,Finance,HR,2023-02-07,7269.63
E08997,Michael Simmons,60,M,IT,Finance,2017-01-30,5099.46
E08998,David Thomas,54,M,HR,Support,2021-03-28,7804.79
E08999,James Garcia,28,M,Operations,HR,2017-11-20,1156.59
E09000,April Allen,34,F,IT,Engineer,2019-11-22,3265.76
E09001,Jessica Edwards,40,F,HR,HR,2021-10-02,6470.01
E09002,Dave Martinez,53,M,HR,Manager,2016-08-13,6916.66
E09003,Collin Evans,54,F,HR,Manager,2020-06-26,3462.54
E09004,Emily Spencer,25,M,Operations,Engineer,2019-07-19,992.16
E09005,Melissa Zuniga,25,F,Sales,Engineer,2024-07-07,2068.94
E09006,Whitney Hansen,30,M,Finance,Sales,2023-03-23,5560.07
E09007,Carl Lopez,26,M,Finance,Support,2025-07-23,3686.54
E09008,Robin Dawson,60,M,IT,Sales,2018-01-14,7402.56
E09009,Shawn Grimes,29,F,Sales,Support,2019-10-03,6952.07
E09010,Karen Mccullough,48,F,Operations,Sales,2021-07-19,1120.89
E09011,Stephanie Robinson,28,M,Finance,Finance,2019-05-26,6984.06
E09012,Kathryn Wagner,28,M,IT,Finance,2019-04-22,1005.41
E09013,Denise Chavez,54,M,Finance,Finance,2018-04-25,4683.91
E09014,Russell Gonzales,29,M,IT,Support,2020-05-26,7278.17
E09015,Laura Brown,40,M,IT,Engineer,2024-12-06,3423.72
E09016,Garrett Huff,49,M,HR,Manager,2022-07-28,7116.44
E09017,Gary Baker,27,F,Operations,Manager,2022-09-01,4981.08
E09018,Mark Jordan,47,M,Operations,Support,2019-09-25,6349.45
E09019,Dennis Chambers,29,F,Sales,Sales,2017-07-09,4191.27
E09020,Dr. Austin Shaw,42,M,Finance,Engineer,2018-01-23,7255.79
E09021,Samuel Reeves,36,M,Sales,Finance,2018-11-16,7238.14
E09022,Joseph Anderson,31,M,Finance,Finance,2019-02-11,6905.07
E09023,Brittany Weber,30,F,Operations,Finance,2019-01-06,2097.52
E09024,Cody Barnes,46,F,IT,Manager,2016-09-19,6290.73
E09025,Sharon Chan,47,M,IT,HR,2019-07-24,4232.2
E09026,Anna Russell,54,M,IT,Manager,2018-01-05,4061.13
E09027,Amanda Morales,23,F,Sales,Support,2024-02-07,1576.4
E09028,Nicole Brown,45,F,Finance,Support,2022-06-03,7562.14
E09029,Deanna Sullivan,28,F,HR,Support,2016-07-01,4156.93
E09030,Morgan Walker,49,M,Operations,Support,2020-11-30,7103.25
E09031,Kara Murphy,37,F,Finance,Finance,2021-10-19,7894.22
E09032,Jeffrey Cruz,33,M,Finance,Manager,2017-03-03,6869.17
E09033,Lindsay Petersen,39,M,Finance,Finance,2018-02-11,3988.45
E09034,Chloe Washington,39,F,Operations,HR,2021-05-10,5471.35
E09035,Amanda Huffman,35,F,IT,HR,2021-08-21,3763.15
E09036,Scott Pugh,32,F,Operations,Sales,2021-02-28,5829.76
E09037,Stephanie Anderson,40,F,IT,HR,2020-12-24,5590.6
E09038,Colleen Henry,25,F,HR,Engineer,2022-01-09,4257.88
E09039,Joseph Fischer,60,F,HR,HR,2019-11-22,2907.56
E09040,Jenny Williams,57,M,Operations,Manager,2018-02-25,2540.18
E09041,Anna Lozano,59,M,IT,HR,2017-10-09,7065.77
E09042,Brian Garcia,30,M,Finance,Sales,2019-08-05,7203.57
E09043,Patty Johnson,54,M,IT,Sales,2019-11-09,3822.53
E09044,Joseph Garcia,42,F,Sales,Support,2024-03-21,1263.6
E09045,Lori Salas,24,F,Finance,Engineer,2019-07-24,2648.98
E09046,Rita Thomas,50,M,HR,HR,2017-12-02,7023.66
E09047,Amy Kirk,42,F,Operations,HR,2024-03-29,3038.22
E09048,Michelle Tucker,58,M,HR,Support,2024-10-01,3984.26
E09049,Matthew Barr,42,M,Finance,Manager,2016-06-13,4196.08
E09050,John Johnson,32,M,Operations,Support,2021-01-08,4366.96
E09051,Darius Randolph,56,M,HR,Engineer,2025-06-11,7722.96
E09052,Frank Davis,41,M,HR,Manager,2020-09-10,1489.44
E09053,Joyce Glass,37,F,Operations,Finance,2015-10-10,3955.2
E09054,Bobby Lynch,28,M,Sales,Sales,2021-07-09,4443.61
E09055,Melissa Turner,22,F,HR,Manager,2024-12-17,5653.06
E09056,Mr. Trevor Bryant V,55,F,IT,HR,2023-01-01,6213.79
E09057,Amy Diaz,49,M,Operations,Finance,2016-12-01,4016.56
E09058,Judy Johnson,56,M,Operations,Engineer,2022-12-25,6141.59
E09059,Monique Moore,32,M,Operations,HR,2021-03-30,7810.25
E09060,Robert Deleon,58,F,HR,Sales,2025-01-16,1118.62
E09061,Mrs. Kimberly Hurst,48,M,HR,Finance,2016-06-23,5750.63
E09062,Christopher Tate,23,M,IT,Support,2025-05-27,2351.22
E09063,Lisa Hopkins,48,F,HR,Sales,2025-03-04,6237.52
E09064,Hannah Martin,42,F,IT,Engineer,2018-08-24,1289.22
E09065,Dawn Baird,22,M,Sales,Finance,2020-07-18,3766.63
E09066,Jessica Brown,54,M,Operations,HR,2017-05-17,5690.08
E09067,James Gonzalez,50,M,Operations,Finance,2016-11-02,5547.86
E09068,Ariel Hamilton,37,M,Operations,Finance,2017-03-14,6489.66
E09069,Sally Eaton,44,F,Operations,Support,2025-05-08,6003.83
E09070,Matthew Baker,44,F,IT,Support,2024-02-22,7630.46
E09071,Mrs. Crystal Ruiz,60,F,Finance,Engineer,2018-07-15,2961.23
E09072,Bailey Vasquez,30,F,IT,Support,2020-05-29,1151.67
E09073,Jennifer Martinez,55,M,Finance,Finance,2024-11-10,3618.66
E09074,George Carson,50,F,HR,Manager,2024-10-27,6019.91
E09075,Richard Smith,37,M,Finance,Engineer,2021-10-24,2891.67
E09076,Tanya Avila,53,F,Finance,Engineer,2016-06-24,4919.07
E09077,Jason Davis,43,M,Operations,Sales,2020-12-12,4078.99
E09078,Andrea Jones,29,F,Finance,HR,2017-11-10,6936.94
E09079,Sean House,39,M,Finance,Sales,2017-04-18,6346.92
E09080,Kevin Turner,42,M,HR,Sales,2017-02-06,4190.93
E09081,Rachel Garcia,25,M,Sales,Finance,2017-04-01,5959.14
E09082,Brenda Boyd,36,M,Operations,Support,2021-11-26,7395.6
E09083,Joseph Williams,32,F,HR,Finance,2016-09-20,3566.04
E09084,Joshua Hall DDS,43,M,Sales,HR,2021-12-25,3291.12
E09085,Matthew Doyle,60,F,Finance,Manager,2022-01-07,4887.65
E09086,Erika Nelson DDS,37,M,Finance,Finance,2019-02-17,4028.35
E09087,Brett Garcia,30,F,IT,Sales,2025-04-24,7716.48
E09088,Jo Pratt,39,F,Operations,HR,2020-04-18,4780.78
E09089,Leah Tucker,37,M,IT,HR,2025-03-04,3997.42
E09090,Tracy Peters,59,F,Finance,Engineer,2019-05-21,5706.0
E09091,Tammy Ellis,58,F,Finance,HR,2019-12-06,2271.39
E09092,Lisa Fernandez,24,M,Operations,Engineer,2023-02-13,7181.19
E09093,Daniel Bennett,55,M,Sales,Sales,2016-04-10,2567.71
E09094,Zachary Rose,26,M,Sales,Finance,2018-11-08,5243.43
E09095,Frank Jackson,25,F,Sales,Engineer,2021-06-13,6401.34
E09096,Eric Romero,45,M,Operations,HR,2024-05-16,2691.56
E09097,Randy Price,51,F,HR,Sales,2015-09-28,6153.0
E09098,John Lewis,56,M,Sales,Engineer,2020-05-31,6297.44
E09099,Jeffrey Woodward,40,F,HR,Support,2021-09-05,2082.62
E09100,Mary Lewis,44,F,IT,Engineer,2020-07-07,2198.95
E09101,Larry Guzman,34,M,Operations,Engineer,2023-12-14,6901.57
E09102,Lisa Holt,35,M,Operations,Sales,2022-05-15,1703.18
E09103,Nathan Rios,48,F,HR,Engineer,2020-07-26,5987.52
E09104,Chad Schmidt,22,F,Sales,Sales,2019-08-17,5856.8
E09105,Sarah Moore,27,F,Operations,Support,2018-02-19,805.82
E09106,Jennifer Mcgee,26,M,Operations,Sales,2016-02-13,7139.7
E09107,Lawrence Fox,33,M,HR,Sales,2018-01-03,1611.12
E09108,Helen Kelley,25,M,Operations,Manager,2016-07-20,3136.31
E09109,Raymond Dennis,28,F,Finance,Support,2019-12-16,7526.67
E09110,Anthony Alexander,52,M,Sales,Manager,2017-07-31,3447.91
E09111,Lisa Phelps,29,F,Sales,Sales,2024-12-22,5680.35
E09112,Jose Ellis,60,M,HR,Engineer,2021-09-13,7138.43
E09113,Carlos Williams,43,M,Finance,Support,2022-12-08,7469.57
E09114,Robert Scott,54,M,Operations,HR,2023-09-27,3934.86
E09115,Carly Taylor,23,M,Operations,Engineer,2018-03-22,2252.21
E09116,Jonathan Sanders,41,M,HR,Manager,2020-02-05,7819.91
E09117,Gregory Reyes,26,M,HR,Finance,2018-08-15,1992.98
E09118,Pamela Woodard,22,F,Finance,Manager,2025-07-18,5814.82
E09119,Christian Howard,50,F,IT,Manager,2025-07-30,1728.62
E09120,Denise Brown,44,M,Finance,HR,2018-02-26,4134.64
E09121,Eric Garcia,53,F,Sales,Support,2022-05-12,3455.41
E09122,Kyle Kaufman,26,F,Finance,Manager,2025-06-25,4288.35
E09123,Jillian Thomas,33,F,Finance,Sales,2023-08-23,1911.33
E09124,Michelle Hicks,54,F,HR,HR,2020-09-24,2990.86
E09125,Taylor Black,51,M,HR,Finance,2024-11-17,6588.4
E09126,Patricia Johnson,23,M,IT,Finance,2020-05-19,4073.5
E09127,Adrian Avery,33,M,Finance,Support,2023-03-22,958.57
E09128,Meagan Nelson,57,M,HR,Engineer,2020-09-07,846.13
E09129,Jenna Moreno,48,F,HR,Finance,2017-04-10,6257.96
E09130,Sherri Simon,23,M,Sales,HR,2024-07-26,7236.99
E09131,Jimmy Johnson,34,M,Finance,Sales,2023-09-21,6088.22
E09132,Taylor Clark,46,F,Finance,HR,2021-07-03,5539.29
E09133,Ashley Turner,46,M,Finance,Sales,2019-05-01,7718.99
E09134,Darlene Stewart,31,M,HR,Support,2020-05-15,5582.82
E09135,Leroy Young,51,M,Finance,Sales,2023-04-28,2195.77
E09136,Caitlin Richards,55,F,Sales,Support,2019-01-31,3821.53
E09137,Olivia Wyatt,56,M,Sales,Engineer,2016-07-13,2379.41
E09138,Jennifer Peters,39,M,Operations,Support,2025-02-20,1299.19
E09139,Kristin Wolf,48,F,IT,Support,2024-07-01,7782.52
E09140,Eddie Martinez,24,F,Sales,Engineer,2016-04-03,3727.55
E09141,Mary Orozco,37,M,IT,HR,2020-08-19,5267.33
E09142,Peter Moss,43,M,Finance,Finance,2021-01-01,7552.74
E09143,Stephen Tran,22,F,IT,Sales,2017-11-16,7865.51
E09144,Cory Gutierrez,31,F,IT,Support,2017-04-01,1166.52
E09145,Jessica West,42,F,Operations,Finance,2025-04-25,4041.7
E09146,Stacey Berg,55,F,Sales,Manager,2024-11-27,5475.77
E09147,Stephanie Boone DDS,33,M,Sales,Finance,2024-02-27,6795.02
E09148,Tiffany Robertson,42,M,Sales,Finance,2016-06-04,2154.75
E09149,Jennifer Horton,59,F,Sales,HR,2021-08-05,964.67
E09150,Russell Davis,33,M,HR,Finance,2020-06-12,3484.51
E09151,Tonya Robertson,29,F,Finance,Finance,2017-07-04,2273.49
E09152,Natalie Taylor,46,F,Finance,HR,2024-01-16,5616.13
E09153,Kristy Vaughn,51,M,IT,Engineer,2018-09-07,2341.71
E09154,Stephanie Jimenez,44,M,Sales,Support,2019-05-02,6648.69
E09155,Logan Pittman,48,F,HR,Finance,2025-09-21,6339.18
E09156,Christopher Castro,59,M,IT,HR,2023-03-04,3279.84
E09157,Brenda Smith,56,M,Finance,Finance,2018-12-20,4025.36
E09158,Erin Mclean,53,M,IT,Finance,2024-06-21,6579.55
E09159,Jessica Mejia,23,M,Operations,Engineer,2019-05-25,3181.55
E09160,Monica Miller,38,M,HR,Sales,2021-12-02,1105.46
E09161,Erik Hendrix,59,M,Operations,Finance,2024-04-30,7088.51
E09162,Lauren Thompson,42,M,IT,Sales,2016-03-03,6724.84
E09163,Amy Cox,25,M,Finance,Sales,2019-05-25,7438.0
E09164,Jay Diaz,58,F,Finance,Support,2017-08-06,829.46
E09165,Kevin Hurst,45,F,Sales,HR,2019-10-13,2223.19
E09166,Frank Salazar,22,M,IT,HR,2021-03-05,6680.56
E09167,Tiffany Dennis,40,F,Sales,Support,2020-12-08,6460.37
E09168,Mary Haynes,29,F,IT,Sales,2023-01-17,7559.92
E09169,Shannon Coleman,28,M,Sales,Finance,2017-03-31,7873.74
E09170,Zoe Brown,43,F,Operations,HR,2023-01-16,3923.77
E09171,Emily Miller,48,M,Finance,Manager,2021-01-23,6508.8
E09172,Bradley Morris,54,F,IT,HR,2018-11-18,2001.72
E09173,Curtis Hines,26,F,Finance,Manager,2024-10-06,951.66
E09174,Donna Pierce,46,F,HR,Engineer,2016-09-17,3570.94
E09175,Deborah Hamilton,44,F,Operations,Manager,2016-02-21,4071.09
E09176,Eric Wilson,34,F,Operations,Finance,2021-01-12,5205.79
E09177,Sara Garcia,23,M,HR,Engineer,2023-11-26,3186.49
E09178,Steven Romero,53,M,Operations,Sales,2025-05-16,7171.5
E09179,Laura Zimmerman,49,M,Operations,Engineer,2023-01-14,3385.06
E09180,William Brooks,30,M,HR,Finance,2017-01-26,5824.87
E09181,Alyssa Good,43,F,Operations,HR,2023-06-03,5097.54
E09182,Stephanie Herman DVM,60,M,IT,Engineer,2024-06-29,7317.12
E09183,Zachary Roth,58,F,HR,Finance,2025-05-06,2457.97
E09184,Jermaine Rodriguez,43,M,IT,Finance,2019-01-14,1367.86
E09185,Kimberly Reed,38,F,Finance,HR,2022-11-17,6171.09
E09186,Jorge Marshall,24,F,Operations,Sales,2017-09-18,5943.48
E09187,Melanie Johnson,52,M,IT,Support,2019-03-27,6329.86
E09188,Karen Kelly,41,M,Finance,Manager,2020-10-06,3159.92
E09189,Douglas Johnson,27,F,HR,Finance,2024-09-06,3168.79
E09190,Derrick Barnes,36,M,HR,Sales,2021-05-13,4807.63
E09191,Marie Smith,51,M,Finance,Manager,2016-02-02,1674.6
E09192,Brandon Ford,44,M,HR,Manager,2024-01-13,5216.47
E09193,Natalie Carrillo,25,M,IT,Sales,2023-06-18,6352.05
E09194,Henry Myers,33,M,HR,Sales,2015-10-30,4192.73
E09195,Jordan Caldwell,46,F,HR,Engineer,2021-02-05,3095.36
E09196,Nathan George,36,F,IT,HR,2025-05-12,2140.83
E09197,Gary Torres,52,M,Operations,Manager,2024-07-23,2423.17
E09198,Katie Rivera,59,F,Sales,Finance,2024-11-15,2274.23
E09199,Erica Cox,58,M,Sales,Finance,2021-04-12,5894.68
E09200,Mrs. Anne Brooks DDS,52,M,Operations,Manager,2022-06-23,3713.37
E09201,Elizabeth Marshall,37,F,HR,Finance,2020-01-03,4245.94
E09202,Kaylee Valenzuela,26,F,Operations,Support,2016-08-31,1771.84
E09203,Sarah Patton,38,F,IT,Sales,2016-08-09,3218.0
E09204,Laura Perez,36,M,Finance,Sales,2025-03-25,6794.83
E09205,Dr. Susan Lewis,59,M,Sales,Finance,2023-01-02,1621.15
E09206,Bianca Wood,26,M,Sales,Finance,2015-10-28,4849.83
E09207,Bryan King,41,F,Sales,HR,2022-11-09,4517.32
E09208,Chad Byrd,33,M,Finance,Finance,2021-01-11,1178.17
E09209,John Knapp,41,M,IT,Sales,2025-05-27,2148.86
E09210,Terry Ramirez,46,M,IT,Finance,2018-06-16,3569.08
E09211,Susan Perez,48,F,Finance,Engineer,2024-09-25,7965.52
E09212,James Spencer,48,F,Finance,Support,2017-07-04,4671.25
E09213,Michael Wilson,41,F,IT,Support,2017-09-01,6223.05
E09214,Erika Campbell,51,M,Operations,Sales,2022-03-25,845.65
E09215,David Wilson,60,M,Finance,Engineer,2024-10-31,4792.57
E09216,Thomas Jones,38,F,Finance,Manager,2016-03-26,6508.2
E09217,Brent Gonzalez,55,F,Sales,Engineer,2023-05-31,6286.06
E09218,Jessica Young,27,M,Operations,Support,2018-08-26,7966.03
E09219,Linda Evans,57,M,Operations,Manager,2025-06-08,5179.81
