customer_id,name,age,gender,city,preferred_channel,loyalty_score,historical_engagement
C08766,Michelle Krause,30,M,Muharraq,App,0.28,79
C08767,Jason Harris,63,F,Riffa,Call,0.74,7
C08768,Rebecca Tyler,42,M,Riffa,App,0.67,71
C08769,Samantha Dougherty,25,M,Muharraq,SMS,0.85,7
C08770,Lisa Martinez,46,M,Isa Town,App,0.06,37
C08771,Gina Preston,34,F,Muharraq,Email,0.78,49
C08772,David Lewis,38,M,Muharraq,SMS,0.75,47
C08773,David Ayala,46,M,Muharraq,App,0.15,43
C08774,Chad Davis,50,F,Manama,Email,0.63,89
C08775,Steven Bowman,18,F,Riffa,SMS,0.41,86
C08776,Emily Hart,47,M,Manama,App,0.6,60
C08777,Michael Carrillo,60,M,Isa Town,App,0.37,27
C08778,Nicholas Barber,53,M,Isa Town,Call,0.18,89
C08779,John Lopez,35,F,Riffa,App,0.75,19
C08780,Rebecca Conner,43,M,Muharraq,App,0.53,69
C08781,William Ramos,47,F,Muharraq,SMS,0.02,40
C08782,Jeffrey Ramsey,39,F,Riffa,App,0.28,57
C08783,Beverly Barnes,43,M,Riffa,App,0.89,14
C08784,David Nelson,28,F,Isa Town,Call,0.77,77
C08785,Andrew Ortiz,57,F,Riffa,App,0.63,42
C08786,Ryan Turner,59,M,Riffa,Email,0.98,39
C08787,Todd Lee,58,M,Riffa,Call,0.78,61
C08788,Justin Ballard,62,F,Isa Town,SMS,0.24,91
C08789,Joseph Perry,45,M,Riffa,Call,0.98,9
C08790,Amy Carrillo,18,M,Riffa,Call,0.6,22
C08791,Robert Morgan,52,M,Muharraq,SMS,0.19,0
C08792,Nicholas Cunningham,49,F,Muharraq,App,0.37,81
C08793,Jonathan Rocha,47,F,Manama,SMS,0.41,84
C08794,Lynn Vasquez,44,F,Manama,App,0.11,45
C08795,Michael Terrell,33,F,Manama,App,0.63,25
C08796,Brittany Rodriguez DVM,44,F,Muharraq,Email,0.73,46
C08797,Mrs. Emily Marsh DVM,28,M,Manama,SMS,0.14,6
C08798,Bobby Hartman,60,F,Muharraq,Call,0.82,77
C08799,Anthony Williams,45,M,Riffa,Call,0.33,52
C08800,Stacie Boone,37,F,Manama,SMS,0.5,75
C08801,Victoria Maddox,21,F,Riffa,Call,0.13,48
C08802,Melissa Stone,34,M,Isa Town,SMS,0.95,19
C08803,Jesus Santana,42,M,Riffa,App,0.59,22
C08804,Kevin Simmons,28,F,Manama,SMS,0.7,13
C08805,Alexandra Williams,18,M,Manama,Email,0.28,83
C08806,David Martinez,65,F,Isa Town,Email,0.73,78
C08807,Robin Edwards,62,F,Muharraq,Email,0.31,18
C08808,Kimberly Page,46,M,Muharraq,SMS,0.82,46
C08809,Monica Richard,57,F,Manama,Call,0.74,72
C08810,Samuel Cunningham,57,F,Isa Town,SMS,0.39,19
C08811,Tara Odom,24,M,Manama,SMS,0.49,44
C08812,Chelsea Hoover,63,F,Isa Town,App,0.51,99
C08813,William Reynolds,62,M,Muharraq,App,0.82,34
C08814,Amanda Kim,36,M,Isa Town,Email,0.81,48
C08815,Matthew Barton,45,F,Manama,Call,0.33,92
C08816,Kristen Obrien,39,M,Muharraq,Email,0.01,77
C08817,John Robertson,44,F,Isa Town,Email,0.81,2
C08818,Cheryl Moore,25,F,Riffa,SMS,0.37,66
C08819,Mallory Carter,53,F,Isa Town,Call,0.73,71
C08820,Dennis Graves,21,F,Muharraq,Email,0.83,39
C08821,Daniel Young,62,M,Isa Town,SMS,0.8,29
C08822,Rhonda Reynolds,43,F,Muharraq,Email,0.29,36
C08823,Lisa Gordon,26,F,Muharraq,SMS,0.86,3
C08824,Mark Leblanc,50,M,Manama,App,0.91,80
C08825,Robert Bullock,22,F,Isa Town,SMS,0.96,15
C08826,Gavin Taylor,53,M,Muharraq,App,0.7,71
C08827,Briana Bennett,25,M,Riffa,Email,0.86,92
C08828,Jose Campbell,53,F,Manama,App,0.88,42
C08829,Dylan Anderson,64,F,Manama,SMS,0.09,11
C08830,Deanna Flores,61,M,Manama,SMS,0.93,2
C08831,Derrick Evans,46,M,Isa Town,App,0.93,69
C08832,Jeremy Parker,52,M,Isa Town,SMS,0.47,11
C08833,Gabrielle Kelly,61,M,Riffa,SMS,1.0,67
C08834,Mike Williams,26,F,Riffa,App,0.86,29
C08835,Lindsey Martin,51,M,Isa Town,Email,0.56,12
C08836,Morgan Shepard,28,M,Isa Town,SMS,0.46,92
C08837,Sarah Beasley,47,M,Manama,Call,0.81,61
C08838,Julian Walker,58,M,Manama,Call,0.25,97
C08839,Randy Villarreal,53,M,Muharraq,Call,0.94,77
C08840,Christopher Riley,18,M,Isa Town,SMS,0.59,86
C08841,Michelle Moody,49,M,Riffa,Email,0.51,70
C08842,Mark Fleming,45,F,Muharraq,SMS,0.0,89
C08843,Mallory Raymond,46,M,Manama,Email,0.94,30
C08844,James Santos,32,F,Isa Town,Email,0.19,13
C08845,David Davenport,61,M,Isa Town,Call,0.12,47
C08846,Anthony Scott,56,F,Isa Town,Call,0.71,83
C08847,Teresa Boone,60,F,Isa Town,SMS,0.99,83
C08848,Jessica Olsen,63,F,Isa Town,SMS,0.61,58
C08849,Justin Cox,28,M,Isa Town,Email,0.37,45
C08850,Wendy Baker,35,M,Isa Town,Call,0.08,7
C08851,Raymond Brown,41,F,Isa Town,SMS,0.39,34
C08852,Peter Miller,46,M,Muharraq,App,0.39,20
C08853,Caroline Robertson,42,F,Riffa,Email,0.8,47
C08854,Sarah Hamilton,48,F,Isa Town,SMS,0.86,9
C08855,Alyssa Rhodes,41,M,Riffa,Call,0.22,45
C08856,Brian Davis,34,M,Isa Town,Call,0.01,62
C08857,Amber Jones,26,M,Riffa,SMS,0.21,19
C08858,Jason Espinoza,40,F,Isa Town,Call,0.44,7
C08859,Angel Scott,52,M,Muharraq,Email,0.5,30
C08860,George Mills,50,F,Isa Town,App,0.19,24
C08861,Karen Perry,31,F,Riffa,Email,0.64,49
C08862,Tracy Owens DDS,49,F,Riffa,Email,0.48,41
C08863,Christopher Smith,59,M,Isa Town,App,0.39,62
C08864,Daniel Hernandez,32,M,Isa Town,Call,0.69,14
C08865,Joe Martin,43,F,Riffa,App,0.83,43
C08866,Jonathan Barnett,57,F,Manama,Call,0.69,84
C08867,Samantha Carroll,50,F,Riffa,App,0.12,17
C08868,Noah Nguyen,29,F,Isa Town,Email,0.22,61
C08869,Alison Miller,26,F,Isa Town,App,0.31,20
C08870,Kevin Parker,27,M,Manama,SMS,0.72,28
C08871,Mariah Duncan,27,F,Manama,Call,0.73,93
C08872,Steven Thomas,31,M,Manama,App,0.16,36
C08873,Catherine Collins,54,F,Riffa,Email,0.82,75
C08874,Megan Baker,39,M,Muharraq,App,0.07,69
C08875,Daniel Williams,62,M,Isa Town,SMS,0.9,77
C08876,Jennifer West,27,M,Muharraq,Call,0.68,62
C08877,Beth Levine,43,M,Riffa,Call,0.82,8
C08878,Michael Oconnor,45,F,Manama,App,0.68,92
C08879,Zachary Lewis,41,F,Manama,SMS,0.06,26
C08880,Sarah Hartman,41,M,Muharraq,Call,0.89,99
C08881,Patricia Young,48,F,Muharraq,Email,0.43,35
C08882,Eric Anderson,30,M,Isa Town,Email,0.33,23
C08883,Jason Sanders,38,M,Muharraq,SMS,0.68,82
C08884,Francisco Richardson,28,F,Riffa,App,0.81,7
C08885,Dr. Gregory Gonzalez MD,60,M,Isa Town,Email,0.68,16
C08886,Arthur Miller,40,F,Riffa,Call,0.55,46
C08887,Jonathan James,23,M,Muharraq,Call,0.68,36
C08888,Jeffrey Wells,18,F,Manama,App,0.98,20
C08889,Tammy Nolan,44,M,Riffa,App,0.95,83
C08890,Barbara Reeves,43,F,Isa Town,Email,0.49,7
C08891,Emily Romero,33,M,Riffa,Email,0.25,12
C08892,Shaun Savage,56,F,Manama,SMS,0.3,0
C08893,Michael Flores,36,F,Muharraq,App,0.31,7
C08894,Cassandra Gutierrez,34,M,Isa Town,Email,0.11,94
C08895,Sarah Lee,22,M,Riffa,SMS,0.33,69
C08896,Kristen Grant,47,M,Muharraq,SMS,0.14,62
C08897,Andres Obrien,55,F,Manama,Email,0.46,21
C08898,Benjamin Harris,21,F,Isa Town,Email,0.3,63
C08899,Bobby Vasquez,38,F,Manama,SMS,0.86,22
C08900,Joseph King,35,M,Muharraq,Email,0.28,98
C08901,Jacob Perez,54,F,Isa Town,Call,0.71,31
C08902,Christopher Smith,37,F,Riffa,App,0.21,4
C08903,Luis Martinez,37,F,Riffa,Email,0.59,14
C08904,Jason Smith,34,M,Manama,Call,0.11,2
C08905,Daniel Jordan,52,M,Muharraq,SMS,0.65,49
C08906,Karen Lewis,40,M,Isa Town,SMS,0.28,28
C08907,Matthew King,26,F,Manama,SMS,0.69,98
C08908,Yesenia Burgess MD,22,F,Muharraq,SMS,0.3,56
C08909,Gregory Bell,40,F,Isa Town,App,0.03,47
C08910,Paul Stanley,24,F,Manama,Call,0.19,30
C08911,Austin Kennedy,50,M,Isa Town,SMS,0.53,30
C08912,Douglas Mendoza,62,M,Muharraq,Email,0.68,25
C08913,Johnny Frost,56,M,Isa Town,App,0.85,58
C08914,Erin Hardy,35,M,Isa Town,App,0.77,40
C08915,Austin Christian,48,F,Riffa,SMS,0.19,25
C08916,Jordan Webb,22,M,Isa Town,SMS,0.45,98
C08917,Briana Smith,59,M,Manama,Call,0.83,63
C08918,Robert Jimenez,51,M,Riffa,App,0.05,11
C08919,Brittany Carr,38,F,Muharraq,SMS,0.37,29
C08920,Stacy Powell,45,F,Riffa,Email,0.08,1
C08921,Leslie Gomez,18,M,Riffa,Call,0.33,9
C08922,Caitlyn Hernandez,61,F,Muharraq,Email,0.03,76
C08923,Dominic Lee,39,F,Manama,Email,0.85,81
C08924,Lori Patrick,60,F,Manama,Call,0.56,70
C08925,Allison Jackson,22,F,Manama,SMS,0.07,98
C08926,Stacy Foster,43,F,Isa Town,Call,0.81,29
C08927,Frances Miller,46,F,Riffa,App,0.63,94
C08928,Mr. Henry Stephens Jr.,46,F,Manama,App,0.98,9
C08929,Lori Dodson,47,F,Isa Town,Email,0.73,25
C08930,Michael Brooks,21,F,Muharraq,SMS,0.82,75
C08931,Tonya Morgan,45,M,Manama,Email,0.33,68
C08932,Ryan Hicks,40,M,Riffa,App,0.57,60
C08933,Carla Johnson,52,M,Riffa,Email,0.78,81
C08934,Caitlin Mason,41,F,Riffa,Email,0.06,68
C08935,Jaime Morrison,37,M,Muharraq,App,0.66,59
C08936,Wesley Jones,27,M,Manama,SMS,0.46,52
C08937,Michelle Martinez,50,M,Manama,SMS,0.37,29
C08938,Stanley Rich,34,M,Isa Town,Call,0.93,16
C08939,Elizabeth Pollard,54,M,Riffa,Email,0.26,97
C08940,David Fritz,30,M,Manama,SMS,0.07,52
C08941,Joshua Chapman,59,F,Riffa,Call,0.77,81
C08942,Timothy Blake,26,F,Muharraq,Email,0.42,45
C08943,Ebony Miller,27,F,Manama,App,0.6,33
C08944,Lisa Hudson,23,M,Muharraq,Call,0.0,56
C08945,Michael Villanueva,28,M,Riffa,SMS,0.09,16
C08946,Caleb Stone,42,F,Isa Town,SMS,0.83,8
C08947,Matthew Walker,25,F,Riffa,SMS,0.34,80
C08948,Brenda Ramos,51,F,Manama,App,0.84,51
C08949,Megan Andrade,38,M,Muharraq,Email,0.93,65
C08950,Theresa Lane,62,F,Muharraq,Email,0.3,79
C08951,Garrett Koch,21,M,Riffa,Email,0.88,58
C08952,John Smith,38,M,Riffa,Call,0.25,1
C08953,Patricia Myers,18,M,Riffa,Call,0.32,50
C08954,Norma Frye,40,M,Manama,Email,0.12,1
C08955,Peter Thompson,30,M,Riffa,Call,0.02,83
C08956,Michael Hall,63,F,Manama,Call,0.42,89
C08957,Justin Vasquez,61,M,Manama,App,0.54,83
C08958,Christopher Perry,21,F,Riffa,Email,0.64,13
C08959,Ann Ward,54,M,Riffa,SMS,0.35,91
C08960,Dawn Howard,54,F,Riffa,Email,0.8,10
C08961,Brett Rivera,52,F,Muharraq,SMS,0.26,62
C08962,Jonathan Zhang,61,M,Manama,App,0.61,86
C08963,Elizabeth Reyes,43,M,Manama,Email,0.91,86
C08964,Vickie Gonzalez,52,F,Isa Town,SMS,0.26,7
C08965,Sarah Walsh,20,M,Riffa,Call,0.58,88
C08966,Christopher Reed,46,F,Riffa,Email,0.49,45
C08967,Todd Stewart,65,M,Isa Town,Call,0.5,45
C08968,Patricia Burton,22,M,Muharraq,Call,0.19,37
C08969,Lisa Roman DDS,46,M,Riffa,Call,0.9,99
C08970,Susan Davidson,35,F,Riffa,App,0.94,73
C08971,Henry Dennis,21,F,Manama,Email,0.43,8
C08972,Edward Savage,39,F,Muharraq,App,0.13,34
C08973,Melvin Griffith,37,M,Muharraq,App,0.46,10
C08974,Richard Mitchell,37,M,Muharraq,SMS,0.81,78
C08975,Kevin Hull,52,M,Isa Town,App,0.82,55
C08976,Robin Scott,44,M,Isa Town,Email,0.13,24
C08977,Carla Smith,65,M,Isa Town,Call,0.65,70
C08978,Ricky Underwood,31,M,Muharraq,App,0.61,11
C08979,Kelsey Maxwell,26,F,Isa Town,App,0.65,35
C08980,Shaun Martin,18,M,Manama,SMS,0.59,1
C08981,Stephanie Stevens,31,F,Muharraq,Call,0.83,22
C08982,Mary Proctor,28,M,Riffa,SMS,0.93,20
C08983,Julie Sullivan,58,M,Riffa,Call,0.86,100
C08984,James Oconnor,36,M,Isa Town,SMS,0.88,46
C08985,Lisa Pineda,43,M,Manama,App,0.95,26
C08986,Lisa Beck,18,M,Riffa,Call,0.52,40
C08987,Heather Young,31,F,Muharraq,App,0.17,1
C08988,Roy Diaz,52,F,Muharraq,Email,0.86,99
C08989,Sarah Lucas,40,M,Manama,SMS,0.03,19
C08990,Mark Hart,19,F,Muharraq,Call,0.8,77
C08991,Tamara Rush,56,M,Muharraq,Email,0.29,9
C08992,Aaron Martin,65,F,Manama,App,0.42,92
C08993,Brian Butler,65,F,Manama,Call,0.14,49
C08994,Brenda Hood,54,M,Muharraq,App,0.45,37
C08995,Stephanie Henderson,31,F,Riffa,Call,0.11,73
C08996,Kelly Chang,40,F,Manama,App,0.11,52
C08997,Brian Diaz,33,F,Riffa,SMS,0.76,25
C08998,Danielle Thomas,43,M,Muharraq,App,0.92,43
C08999,Randy Zamora,45,M,Isa Town,Call,0.68,15
C09000,Robert Kelly,53,M,Isa Town,Call,0.25,21
C09001,Samuel Wells,19,M,Muharraq,Call,0.43,66
C09002,Sue Pena,35,M,Isa Town,App,0.26,87
C09003,Joel Smith,45,M,Isa Town,SMS,0.65,8
C09004,Gregory Chavez,63,F,Manama,App,0.01,36
C09005,Seth Barrett,21,M,Isa Town,Email,0.31,17
C09006,Daniel Cochran,18,F,Manama,App,0.11,27
C09007,Rebecca Fox,31,F,Isa Town,App,0.29,69
C09008,Catherine Foster,56,M,Isa Town,SMS,0.27,99
C09009,Jessica Hoffman,46,M,Riffa,App,0.81,23
C09010,Debbie Powers,61,F,Manama,App,0.56,22
C09011,Elizabeth Bailey,41,F,Manama,App,0.9,93
C09012,Donald Palmer MD,58,F,Riffa,SMS,0.17,23
C09013,Angela Yates,65,F,Riffa,Email,0.68,6
C09014,April Wilson,61,F,Muharraq,Call,0.12,29
C09015,Jessica Sloan,31,M,Manama,SMS,0.64,59
C09016,Carl Taylor,29,F,Riffa,App,0.82,93
C09017,Jacob Carlson,23,M,Muharraq,Email,0.61,34
C09018,Sarah Garza,27,M,Manama,App,0.42,93
C09019,John Bailey,37,M,Riffa,Call,0.98,3
C09020,Jose Schultz,53,M,Isa Town,Email,0.45,7
C09021,David Gonzalez,38,M,Riffa,Call,0.24,83
C09022,Kayla Johnson,50,M,Isa Town,SMS,0.98,27
C09023,Rebecca Chaney,64,M,Muharraq,Call,0.38,2
C09024,Bryan Caldwell,53,F,Isa Town,Email,0.97,40
C09025,John Smith,38,F,Manama,Email,0.8,65
C09026,Robin Luna,38,M,Muharraq,App,0.63,77
C09027,Kathleen Olsen,39,M,Isa Town,Call,0.89,27
C09028,Alexandra Black,55,F,Isa Town,Email,0.84,26
C09029,Lucas Lane,60,F,Muharraq,SMS,0.35,31
C09030,Kevin Nelson,60,M,Muharraq,Call,0.89,63
C09031,Kristopher Arnold,63,M,Isa Town,SMS,0.33,94
C09032,Oscar Clay,55,F,Muharraq,SMS,0.56,56
C09033,Joseph Madden,58,M,Riffa,SMS,0.84,39
C09034,Taylor Phillips,37,M,Muharraq,Email,0.13,37
C09035,Joseph King,51,F,Isa Town,SMS,0.74,68
C09036,Yesenia Henry,25,M,Manama,Call,0.23,74
C09037,James Jimenez,21,M,Muharraq,App,0.74,95
C09038,Breanna Greer,22,M,Isa Town,App,0.64,9
C09039,Cassandra Rivas,20,F,Muharraq,Call,0.61,36
C09040,Ryan Jones,25,M,Manama,Call,0.43,8
C09041,Steven Martin,28,F,Riffa,App,0.71,90
C09042,Andrew Chavez,34,F,Manama,Email,0.41,54
C09043,Vanessa Lewis,53,F,Muharraq,Call,0.29,48
C09044,Richard Nguyen,27,M,Muharraq,SMS,0.47,20
C09045,Brittany Walker,40,M,Isa Town,App,0.22,86
C09046,Nicole Martinez,24,M,Muharraq,SMS,0.43,100
C09047,Mary Carney,35,F,Isa Town,App,0.94,38
C09048,Stanley Jones,62,M,Riffa,Email,0.4,35
C09049,James Whitaker,33,F,Isa Town,SMS,0.23,68
C09050,Sarah Alexander,41,F,Muharraq,App,0.55,1
C09051,Sarah Blanchard,26,F,Isa Town,Email,0.2,68
C09052,Sierra Colon PhD,63,F,Muharraq,Email,0.74,78
C09053,Virginia Huff,57,M,Muharraq,App,0.33,2
C09054,Michael Michael,55,F,Riffa,Email,0.92,43
C09055,David Park,61,F,Riffa,Email,0.07,52
C09056,Jose Nichols,60,M,Muharraq,SMS,0.77,17
C09057,Michael Yu,37,M,Riffa,App,0.26,85
C09058,Caitlin Mooney,65,M,Riffa,SMS,0.7,54
C09059,Jennifer Gonzalez,21,M,Muharraq,Call,0.18,18
C09060,Victor Bridges,50,M,Muharraq,App,0.78,60
C09061,Chelsea Galvan,38,F,Riffa,Email,0.79,4
C09062,John Ramirez,40,M,Muharraq,Call,0.52,45
C09063,Melinda Harvey,23,M,Riffa,SMS,0.09,85
C09064,Nathaniel Christensen,63,M,Muharraq,Call,0.16,9
C09065,Matthew Evans,22,M,Manama,Email,0.54,35
C09066,Catherine Schneider,33,M,Isa Town,Email,0.18,17
C09067,Joshua Daniels,50,M,Isa Town,Email,0.39,90
C09068,Erica Campbell MD,19,M,Manama,Call,0.27,34
C09069,Crystal Howe,41,M,Isa Town,Email,0.21,5
C09070,Tracey Lindsey,23,M,Manama,SMS,0.55,84
C09071,Stacy Brewer,43,M,Isa Town,Call,0.22,40
C09072,Aaron Pena,58,F,Manama,Email,0.84,22
C09073,Tyler Keith,23,M,Muharraq,SMS,0.16,27
C09074,Jeffrey Butler DVM,41,F,Isa Town,Email,0.94,21
C09075,Michael Brady,37,M,Riffa,Call,0.88,63
C09076,Megan Nelson,53,M,Riffa,Call,0.09,46
C09077,Hayley Aguilar,44,F,Riffa,SMS,0.63,19
C09078,Meredith Perez,39,M,Manama,App,0.65,17
C09079,Mary Jenkins,51,F,Riffa,Call,0.31,11
C09080,Tina West,37,F,Isa Town,App,0.77,44
C09081,Thomas Hudson,19,F,Manama,SMS,0.6,44
C09082,Barbara Kaufman MD,57,F,Muharraq,App,0.49,53
C09083,Steven Bryant,39,F,Manama,SMS,0.81,48
C09084,Brittney Williams,53,F,Isa Town,SMS,0.66,95
C09085,Melissa Wheeler,39,F,Isa Town,SMS,0.5,10
C09086,Heather Ramos,25,M,Riffa,App,0.62,27
C09087,Latasha Lloyd,38,M,Manama,SMS,0.52,94
C09088,Gary Brown,44,F,Isa Town,Call,0.46,27
C09089,Steven Russell,21,F,Manama,App,0.78,95
C09090,Christopher Brown,53,F,Muharraq,Call,0.98,72
C09091,Aaron Garcia,54,M,Isa Town,SMS,0.18,36
C09092,Laura Ortiz,46,F,Isa Town,SMS,0.57,47
C09093,Edward Maldonado,29,F,Isa Town,Email,0.84,11
C09094,Melissa Morris,57,F,Isa Town,Email,0.75,34
C09095,Jodi Wade,33,F,Manama,SMS,0.07,97
C09096,Matthew Holt,39,F,Isa Town,Call,0.59,64
C09097,Kristen Phillips,61,M,Manama,App,0.97,40
C09098,Michelle Ramirez,27,M,Manama,Email,0.07,34
C09099,Stephanie Sanders,24,M,Muharraq,Call,0.1,65
C09100,Michael Smith,64,M,Isa Town,Call,0.82,87
C09101,Nicholas Sanders,56,M,Riffa,SMS,0.01,57
C09102,Scott Hill,60,M,Isa Town,Email,0.92,11
C09103,Joseph Calderon,65,F,Muharraq,SMS,0.11,5
C09104,Alan Hooper,54,F,Muharraq,Call,0.08,81
C09105,Tonya Patterson,65,F,Isa Town,SMS,0.78,1
C09106,Ashley Mccoy,61,F,Manama,Call,0.38,33
C09107,Jennifer Mitchell,34,F,Muharraq,SMS,0.81,54
C09108,Francisco Austin,52,M,Riffa,Call,0.96,82
C09109,Darryl Wang,41,M,Isa Town,SMS,0.11,18
C09110,James Underwood,53,F,Isa Town,Call,0.64,26
C09111,Jason Scott,37,F,Muharraq,App,0.04,79
C09112,Brian Ware,47,M,Riffa,Email,0.11,26
C09113,Vincent Moran,57,F,Manama,Call,0.89,45
C09114,Ronnie King,37,M,Muharraq,Email,0.08,12
C09115,William Jones,52,M,Isa Town,Email,0.71,40
C09116,Timothy Beard,46,M,Riffa,Email,0.68,70
C09117,Zoe Henry,25,M,Manama,SMS,0.23,42
C09118,Kara Gomez,64,M,Manama,SMS,0.54,62
C09119,Ashley Adams PhD,28,F,Manama,Call,0.03,33
C09120,Mary Shaw,65,F,Riffa,App,0.38,64
C09121,Mr. Edward Tyler Jr.,39,M,Manama,Email,0.52,91
C09122,Brenda Cole,64,M,Manama,SMS,0.7,27
C09123,Tiffany Richmond,44,F,Muharraq,App,0.66,47
C09124,Paul Barrera,63,M,Muharraq,Email,0.37,87
C09125,Mike Henderson,38,F,Muharraq,Call,0.08,65
C09126,Alicia Morgan,34,F,Riffa,App,0.49,80
C09127,Lindsey George,25,F,Manama,SMS,0.36,19
C09128,Karen Garcia,53,M,Manama,SMS,0.43,45
C09129,Madeline Aguirre,63,F,Riffa,App,0.95,46
C09130,Michael Jordan,24,F,Isa Town,SMS,0.67,70
C09131,Marvin Jefferson,34,M,Manama,App,0.31,82
C09132,Samuel Murray,19,M,Isa Town,SMS,0.4,30
C09133,James Wilson,40,M,Isa Town,App,0.79,66
C09134,Julie Bean,65,M,Riffa,SMS,0.97,37
C09135,Emma Boyd,64,M,Riffa,App,0.65,60
C09136,Chloe Davis,53,M,Muharraq,Call,0.09,22
C09137,Erik Mckee,57,F,Manama,Call,0.83,74
C09138,Joshua Sampson,35,F,Muharraq,App,0.17,70
C09139,Crystal Harvey,32,F,Isa Town,SMS,0.1,69
C09140,Shirley Schroeder,55,F,Isa Town,Call,0.51,75
C09141,Monique Bates,24,M,Manama,SMS,0.41,47
C09142,Jason Lyons,54,F,Isa Town,Email,0.58,16
C09143,Juan Perry,20,F,Isa Town,Email,0.26,70
C09144,Kimberly Simpson,48,M,Isa Town,Email,0.99,30
C09145,Rachael Gilbert,43,F,Manama,Email,0.39,45
C09146,James Anthony,42,F,Isa Town,Call,0.72,35
C09147,Lisa Hall,39,F,Muharraq,SMS,0.87,69
C09148,Tammy Garcia,32,F,Riffa,SMS,0.02,45
C09149,Michael Williams,64,F,Muharraq,App,0.12,33
C09150,Crystal Ross,18,F,Manama,Email,0.88,2
C09151,Roberto Allen,62,F,Isa Town,SMS,0.49,11
C09152,Tara Davis,44,M,Manama,Call,0.07,32
C09153,Patricia Valdez,57,F,Riffa,App,0.31,56
C09154,Caitlyn Hardy,43,M,Riffa,SMS,0.18,6
C09155,Christy Watson,23,M,Isa Town,SMS,0.33,99
C09156,Justin Lee,31,F,Manama,SMS,0.61,96
C09157,Isaac Vasquez,29,F,Manama,App,0.74,91
C09158,Amy Trevino,34,F,Muharraq,App,0.91,84
C09159,Donald Garcia,53,F,Manama,Call,0.42,23
C09160,Jerry Smith,23,F,Muharraq,App,0.27,9
C09161,Devin Williams,37,F,Isa Town,SMS,0.98,69
C09162,Vanessa Miller,45,F,Muharraq,Call,0.04,4
C09163,Kaitlyn Kelly,25,F,Muharraq,SMS,0.77,20
C09164,Andrew Holmes,25,F,Isa Town,App,0.85,100
C09165,Lisa Oliver,29,F,Muharraq,Call,0.78,91
C09166,Tyler Williams,24,M,Muharraq,App,0.83,80
C09167,Jeffrey Harper,62,M,Riffa,App,0.96,34
C09168,Sheila Robinson,50,F,Manama,SMS,0.76,68
C09169,Nancy Ryan,22,M,Riffa,Call,0.02,71
C09170,Lance Erickson,47,F,Manama,Email,0.06,16
C09171,Jennifer Young,21,F,Riffa,App,0.73,33
C09172,Rebecca Butler,34,M,Riffa,SMS,0.58,77
C09173,Cheyenne Nelson MD,61,F,Riffa,Call,0.69,30
C09174,Lindsay Moore,20,M,Manama,App,0.38,88
C09175,Gina Brown,62,F,Riffa,SMS,0.02,14
C09176,Vanessa Preston,60,M,Manama,SMS,0.91,16
C09177,Laura Kelly,61,M,Muharraq,Call,0.95,99
C09178,Lisa Elliott,48,M,Muharraq,Email,0.01,99
C09179,Susan Neal,42,F,Manama,Email,0.93,75
C09180,Nancy Russell,34,F,Muharraq,Call,0.1,42
C09181,Jennifer Howard,51,F,Muharraq,App,0.61,49
C09182,William Bennett,48,M,Muharraq,Call,0.57,98
C09183,Rachael Solomon,59,M,Riffa,SMS,0.99,55
C09184,Molly Jones,55,M,Riffa,Call,0.4,41
C09185,Mary Simmons,33,M,Manama,Call,0.58,52
C09186,Travis Turner,26,F,Manama,SMS,0.91,42
C09187,Victoria Jones,60,F,Isa Town,Email,0.23,42
C09188,Jessica Padilla,38,M,Riffa,SMS,0.18,78
C09189,Andrew Morgan,44,F,Isa Town,Email,0.42,65
C09190,Margaret Lane,53,F,Manama,Call,0.72,40
C09191,Michael Zavala,59,M,Manama,Call,0.88,44
C09192,Marc Mendez,45,F,Muharraq,App,0.09,72
C09193,Marvin Harris,39,F,Manama,Call,0.84,85
C09194,Vickie Davis,41,F,Isa Town,App,0.53,63
C09195,Stephanie Hanson,44,M,Manama,SMS,0.59,5
C09196,Kenneth Brown,26,M,Muharraq,Email,0.99,36
C09197,Nancy Miles,51,F,Muharraq,App,0.12,23
C09198,Daniel Deleon,53,M,Isa Town,Call,0.44,56
C09199,Wanda Wood,18,F,Muharraq,App,0.35,27
C09200,Douglas Moore,38,F,Isa Town,Email,0.65,17
C09201,Rachel Edwards,61,M,Muharraq,Call,0.15,32
C09202,Christopher Bailey,49,M,Manama,SMS,0.71,82
C09203,Scott Christensen,35,F,Isa Town,App,0.57,67
C09204,Joshua Henderson,47,M,Riffa,SMS,0.83,19
C09205,Diana Pugh,55,F,Isa Town,Call,0.46,19
C09206,Jacob Reynolds,21,M,Riffa,Call,0.08,23
C09207,Christine Griffin,42,M,Isa Town,SMS,0.94,98
C09208,Michael Reese,58,M,Manama,Call,0.2,55
C09209,Douglas Beck,41,M,Manama,Email,0.14,80
C09210,Joseph Dean,45,F,Manama,Call,0.63,43
C09211,Ronald Cortez,26,F,Manama,Call,0.36,4
C09212,Amber Wilson,19,F,Manama,Email,0.87,32
C09213,Lonnie Villarreal,55,M,Riffa,Email,0.67,78
C09214,William Frye,39,M,Manama,App,0.14,58
C09215,Christina Walker,50,F,Muharraq,Email,0.37,37
C09216,Gina Wilson,19,F,Isa Town,Email,0.25,97
C09217,Mr. Kevin Jones MD,40,F,Muharraq,App,0.54,73
C09218,James Ross,65,M,Isa Town,SMS,0.71,19
C09219,Mrs. Cynthia Reyes,18,M,Muharraq,SMS,0.66,72
