customer_id,name,account_type,balance_bhd,join_date
CF08251,Matthew Coleman,Savings,16862.89,2023-10-15
CF08252,David Jimenez,Savings,20869.34,2018-03-03
CF08253,Brandon Peters,Checking,19699.21,2019-04-18
CF08254,Andrew Wilson,Business,22220.64,2023-10-04
CF08255,Steven Perez,Business,3136.28,2019-03-22
CF08256,David Taylor,Business,3190.05,2022-07-24
CF08257,Michael Sexton,Checking,45844.08,2022-09-29
CF08258,Reginald Hartman,Checking,35921.34,2016-05-19
CF08259,Loretta Hutchinson,Business,35913.61,2022-08-26
CF08260,Richard Hill,Savings,2970.88,2023-02-20
CF08261,Amanda Calderon MD,Checking,26385.74,2023-07-20
CF08262,Chad Huffman,Business,25943.2,2018-01-20
CF08263,Katherine Alexander,Checking,39882.95,2019-08-04
CF08264,Christy Simmons,Savings,9396.75,2024-06-24
CF08265,Rita Miller,Checking,26624.3,2024-06-18
CF08266,Jesse Allen,Checking,37959.01,2022-12-06
CF08267,Veronica Allen,Checking,44667.93,2024-12-23
CF08268,Pam Bradford,Checking,41788.13,2024-08-30
CF08269,Jason Baker,Checking,42422.47,2018-01-08
CF08270,Jessica Mcintyre MD,Business,11424.61,2019-05-17
CF08271,Sean Baker,Checking,43282.19,2023-01-11
CF08272,Manuel Patterson,Business,6671.16,2017-11-11
CF08273,Michael Lee,Savings,10919.48,2018-01-20
CF08274,Gabriella Conrad,Business,31355.18,2018-04-07
CF08275,Gary Singh,Checking,23199.83,2023-01-21
CF08276,Samantha Rogers,Savings,46912.84,2017-03-05
CF08277,Kirk Martinez,Business,45305.08,2023-10-28
CF08278,Amber Ford,Business,38463.14,2024-10-18
CF08279,Tammie Hoffman,Checking,36463.67,2016-02-08
CF08280,Alejandra Gonzalez,Savings,25193.99,2019-03-25
CF08281,Perry Foster,Business,48555.74,2022-04-18
CF08282,George Williams,Checking,5622.06,2023-10-10
CF08283,Alexa Parker,Savings,47898.0,2025-01-14
CF08284,Virginia Medina,Business,16014.7,2018-06-07
CF08285,Angela Alvarado,Checking,23702.67,2024-01-15
CF08286,Emily Patel,Savings,37247.26,2024-09-28
CF08287,Michelle Schneider,Checking,11295.47,2019-10-25
CF08288,Robin Howard,Savings,18016.15,2017-08-12
CF08289,Amber Wilson,Checking,48981.81,2019-12-01
CF08290,Mary Camacho,Savings,32694.74,2024-08-07
CF08291,Ana Hunter,Savings,21546.46,2024-12-21
CF08292,David Walker,Checking,29515.38,2015-10-12
CF08293,John Jones,Business,4208.06,2018-07-11
CF08294,Tyler Rios,Checking,3973.12,2019-12-26
CF08295,Timothy Cowan,Checking,242.49,2019-10-24
CF08296,Denise Johnson,Savings,24884.4,2023-12-05
CF08297,Bradley Perez,Business,34708.15,2023-07-07
CF08298,Craig Banks,Savings,16065.81,2024-01-01
CF08299,Pamela Cochran,Savings,17672.87,2016-08-20
CF08300,William Waller,Checking,1741.21,2023-12-17
CF08301,Kathryn Adkins MD,Business,13337.88,2021-12-07
CF08302,Karen Molina,Savings,23284.45,2022-04-08
CF08303,Jeffrey Cooley,Savings,32334.98,2021-01-27
CF08304,Jeffrey Ortiz,Business,6183.67,2017-03-31
CF08305,Kendra Chase,Business,26001.25,2019-10-23
CF08306,Brittany Dalton,Business,17329.38,2024-09-23
CF08307,Calvin Garcia,Savings,19086.95,2024-06-09
CF08308,Vanessa Jones DDS,Business,37022.33,2020-11-30
CF08309,Nicole Mitchell,Checking,12353.58,2020-01-01
CF08310,Jeremy Frazier,Business,26652.33,2018-10-30
CF08311,Jason Obrien,Business,26229.04,2016-09-04
CF08312,Jason Johnston,Savings,18646.06,2018-07-28
CF08313,Nancy Smith,Savings,8434.57,2021-02-17
CF08314,Dennis Barnes,Business,6875.38,2019-06-29
CF08315,Mr. Dustin Pennington,Savings,26384.68,2017-08-12
CF08316,Brandon Zhang,Savings,27081.37,2024-01-18
CF08317,Kenneth Taylor,Checking,10455.44,2016-02-16
CF08318,Karen Johnson,Checking,35002.88,2018-01-19
CF08319,Cameron Savage,Checking,19615.69,2023-12-05
CF08320,Kayla Smith,Business,31250.66,2019-11-05
CF08321,Billy Reed,Business,12909.46,2023-02-27
CF08322,Karen Callahan,Savings,12180.82,2019-02-20
CF08323,Jessica Watkins,Checking,19096.67,2020-06-25
CF08324,Daisy Jordan,Business,14328.77,2017-06-28
CF08325,Scott Foster,Checking,42125.09,2016-04-21
CF08326,James Schwartz,Savings,37474.3,2024-02-15
CF08327,Natasha Moses,Checking,46666.06,2019-04-22
CF08328,Alan Anderson,Checking,46436.35,2020-03-23
CF08329,Krista Morgan,Checking,11234.95,2024-08-13
CF08330,Joseph Wilkerson,Savings,2486.6,2024-06-05
CF08331,Rodney Martinez,Checking,42860.9,2021-08-08
CF08332,Robert Myers,Checking,6763.83,2025-08-09
CF08333,Jonathan Marquez,Savings,431.65,2017-02-18
CF08334,Jillian Gutierrez,Checking,34341.92,2019-04-25
CF08335,Carol Robertson,Checking,12471.45,2023-06-15
CF08336,Kaitlyn Martinez,Savings,29328.65,2017-03-29
CF08337,Michael Cook,Checking,46149.98,2019-12-23
CF08338,Krystal Romero,Checking,40306.11,2016-08-16
CF08339,Jennifer Huber,Business,2613.37,2023-02-09
CF08340,Edward Montoya,Savings,45017.58,2021-09-19
CF08341,Michael Holland,Savings,1487.78,2018-12-01
CF08342,Miss Amanda Cantrell,Checking,29774.63,2022-05-16
CF08343,Leslie Fisher,Business,8243.32,2024-05-30
CF08344,Amber Douglas,Savings,43760.23,2018-10-08
CF08345,Cynthia Gaines,Savings,39670.48,2019-04-20
CF08346,David Cabrera IV,Business,30415.93,2021-01-07
CF08347,Kelly Velazquez,Savings,44705.85,2017-01-03
CF08348,Michelle Hicks,Checking,26636.41,2018-12-25
CF08349,Jasmin Sparks,Savings,20090.4,2025-05-03
CF08350,Debbie Mccann,Business,23830.75,2018-11-19
CF08351,Michelle Diaz,Savings,46649.03,2024-10-03
CF08352,Cindy Reed,Business,11765.37,2019-11-08
CF08353,Jesse Miller,Business,30647.04,2022-05-24
CF08354,Matthew Jackson,Business,34370.75,2024-12-12
CF08355,Jim Abbott,Savings,36943.45,2022-02-07
CF08356,Brittany Howe,Savings,32888.34,2018-12-04
CF08357,Kristina Hicks,Savings,25725.35,2023-04-15
CF08358,Jeffery Chapman,Checking,34819.53,2016-10-06
CF08359,Patricia Miller,Savings,45618.76,2018-02-10
CF08360,Francis Wilson,Business,43247.46,2020-07-24
CF08361,Robert Brown,Checking,16302.8,2019-11-17
CF08362,Michael Phelps,Checking,41766.94,2023-06-04
CF08363,Amy Rogers,Business,37507.12,2025-08-13
CF08364,Thomas Blake,Savings,18347.34,2016-03-02
CF08365,Valerie Green,Business,37156.09,2024-01-01
CF08366,Brenda Rodriguez,Checking,28108.54,2024-08-18
CF08367,Sierra Nelson,Business,49615.01,2022-08-29
CF08368,Emily Macdonald,Checking,34581.91,2017-08-12
CF08369,Kristin Garcia,Business,22431.96,2019-12-08
CF08370,Neil Soto,Checking,20636.6,2022-09-08
CF08371,Diana Howell,Checking,6621.4,2016-01-02
CF08372,Beth Jones,Checking,34886.66,2020-01-11
CF08373,Miss Ruth Barker PhD,Business,49743.01,2020-07-16
CF08374,Robert Mccormick,Business,42068.19,2023-03-09
CF08375,Jason Reid,Savings,37400.07,2020-07-11
CF08376,Christopher Perez,Checking,49867.62,2025-05-11
CF08377,Tami Ochoa,Savings,16699.4,2024-03-23
CF08378,Jacqueline Young,Business,31589.33,2016-04-14
CF08379,Paul Phillips,Savings,49593.82,2023-12-17
CF08380,Deborah Long,Checking,46345.93,2022-02-05
CF08381,William Gardner,Checking,40541.37,2020-04-14
CF08382,David Johnson,Checking,39757.23,2017-02-05
CF08383,Leslie Valentine,Savings,3994.92,2024-10-02
CF08384,Jamie Dominguez,Savings,21738.5,2015-11-25
CF08385,Jenny Wiley,Savings,46345.9,2019-12-15
CF08386,Virginia Schultz,Checking,31687.35,2022-03-12
CF08387,Yvonne Morris DVM,Checking,13248.69,2019-09-18
CF08388,Mike Hernandez,Business,24573.93,2018-02-26
CF08389,Jonathan Cook MD,Checking,46085.05,2016-06-23
CF08390,Matthew Pruitt,Savings,3520.72,2024-08-05
CF08391,Jessica Webb,Savings,37368.47,2016-10-09
CF08392,Ryan Wagner,Savings,17906.81,2018-10-28
CF08393,Kaitlyn Clark,Savings,11243.57,2024-02-25
CF08394,Anita Harvey,Checking,34729.4,2023-12-11
CF08395,Brent Hudson,Business,13319.77,2020-05-18
CF08396,Charles Diaz,Checking,22059.91,2020-05-18
CF08397,Timothy Murray,Business,38387.11,2016-04-01
CF08398,Thomas Lawrence,Business,45065.98,2016-04-04
CF08399,Matthew Hensley,Business,40841.69,2025-05-30
CF08400,Austin Greene,Business,39900.84,2018-09-15
CF08401,Jeff Allison,Business,29857.35,2016-04-05
CF08402,Michele Leonard,Business,40943.03,2022-12-31
CF08403,Jeffery Sanchez,Checking,32913.06,2018-04-26
CF08404,Janice Brady,Savings,42216.59,2018-01-24
CF08405,Susan Clark,Savings,29980.97,2025-09-06
CF08406,Destiny Holder,Savings,11075.79,2023-05-12
CF08407,Dorothy Leach,Savings,20194.14,2022-09-05
CF08408,Lori Lee,Savings,17123.35,2017-04-24
CF08409,Deborah Martin,Business,14713.94,2017-05-29
CF08410,Wayne Norman,Checking,24972.53,2019-06-10
CF08411,Richard Hansen,Checking,49212.75,2017-07-23
CF08412,Andrea Mendoza,Checking,3480.21,2019-07-13
CF08413,Kevin Lynn,Checking,39796.76,2020-04-12
CF08414,Jennifer Hall,Business,25614.83,2019-02-16
CF08415,Sherry Grant,Business,13367.8,2020-09-28
CF08416,Bonnie Flynn,Checking,41636.06,2021-09-21
CF08417,Nicole Williams,Checking,3871.29,2019-10-16
CF08418,Richard Mccoy,Savings,45112.48,2025-07-30
CF08419,Michael Odom,Savings,1334.48,2018-11-27
CF08420,Danielle Flores,Savings,13369.86,2018-05-21
CF08421,Timothy Simon,Savings,40662.47,2017-05-21
CF08422,David Rice,Savings,8812.09,2015-11-30
CF08423,Adam Chan,Savings,26152.75,2017-08-27
CF08424,Daniel Hartman,Business,6729.41,2019-12-04
CF08425,Rachel Keith,Checking,17981.98,2021-08-10
CF08426,David Lamb,Business,33807.94,2017-12-13
CF08427,Denise Jones,Savings,31892.34,2024-09-10
CF08428,Debbie Mata,Business,34636.2,2016-11-18
CF08429,Joseph Dougherty,Checking,34032.47,2024-02-09
CF08430,Timothy Benson,Business,48475.49,2025-05-31
CF08431,Cynthia Arias,Savings,46683.84,2017-09-01
CF08432,Lori Lucero,Checking,45851.13,2016-07-13
CF08433,Adam Wright,Savings,45794.24,2017-10-10
CF08434,Gabriel Phillips,Business,20126.55,2015-12-14
CF08435,Dustin Lee,Savings,36310.97,2021-06-28
CF08436,Monique Castro,Business,47494.97,2021-01-19
CF08437,Nicholas Williams,Business,22694.22,2024-01-05
CF08438,Samuel Nelson,Business,15047.6,2025-02-20
CF08439,Mia Roth,Business,5321.28,2020-12-18
CF08440,Zachary Bush,Checking,30001.54,2019-01-03
CF08441,Larry Chase,Savings,3594.69,2020-04-02
CF08442,James Goodwin,Business,1426.47,2020-07-03
CF08443,Adrienne Mueller,Business,5727.3,2017-10-25
CF08444,Warren Guzman,Business,26971.61,2016-12-05
CF08445,Deborah Herman,Savings,9766.65,2020-05-07
CF08446,Michael Peterson,Savings,32882.95,2025-09-19
CF08447,Amber Graham,Business,34977.09,2021-12-02
CF08448,Joseph Peterson,Business,14582.58,2023-09-22
CF08449,Scott Anderson,Savings,6063.33,2023-10-26
CF08450,Katie Burgess,Checking,23896.87,2017-08-26
CF08451,Matthew Bryant,Savings,45769.96,2021-09-20
CF08452,William Sutton,Business,46076.06,2022-06-30
CF08453,Jose Randall,Savings,43864.15,2021-03-02
CF08454,Richard Hill,Savings,44834.04,2018-12-28
CF08455,Scott Jones,Checking,28053.17,2019-05-01
CF08456,Matthew Andrews,Business,36250.27,2021-11-24
CF08457,William Barton,Checking,5680.19,2021-10-30
CF08458,Howard Estrada,Business,38537.83,2018-08-25
CF08459,Kelsey Hernandez,Business,5568.22,2024-11-04
CF08460,Antonio Fletcher,Business,8269.85,2021-07-21
CF08461,Joshua Spence,Checking,23550.48,2020-03-16
CF08462,Jade Haley,Checking,12409.73,2021-03-09
CF08463,Jorge Miller,Savings,44831.89,2017-12-05
CF08464,Anne Lowery,Savings,45648.55,2021-09-03
CF08465,Todd Holden,Savings,7424.86,2021-05-22
CF08466,Rachel Simmons,Savings,33991.59,2025-06-23
CF08467,Judith Stout,Savings,12053.62,2017-03-19
CF08468,Ronald West,Business,42396.34,2022-05-12
CF08469,Cynthia Malone,Savings,35230.45,2021-01-16
CF08470,Stephen Whitaker,Business,25596.12,2017-08-09
CF08471,Amy Stevens,Business,9010.54,2022-04-10
CF08472,Marisa Freeman,Checking,17651.44,2019-11-16
CF08473,Amber Patterson,Savings,38130.07,2023-01-27
CF08474,Stephanie Mann,Checking,38491.08,2022-03-03
CF08475,Michael Phillips,Savings,23789.6,2017-11-30
CF08476,Laurie Peterson,Business,31327.09,2020-05-25
CF08477,Melissa Pierce,Savings,407.86,2018-05-03
CF08478,Troy Barton,Business,42156.36,2019-10-08
CF08479,Jessica Murphy,Savings,45338.11,2015-10-05
CF08480,Mr. Matthew Gray,Savings,33166.85,2021-09-11
CF08481,Helen Carr,Checking,32370.45,2016-03-31
CF08482,Glenn Campos,Checking,22039.01,2022-09-08
CF08483,Jeffrey Sosa,Business,46959.33,2015-11-11
CF08484,Jeffrey Freeman,Savings,47033.05,2024-09-27
CF08485,Daniel Dickerson,Checking,35207.77,2017-11-26
CF08486,Tracie Black,Savings,21244.24,2020-09-26
CF08487,Kathleen Wilkinson,Business,33771.41,2022-01-13
CF08488,Mr. David Collins,Business,43772.55,2024-11-16
CF08489,Aaron Love,Savings,19215.07,2023-03-08
CF08490,Jimmy Green,Business,49265.39,2025-09-16
CF08491,Lori Little,Business,36853.04,2016-11-20
CF08492,Angela Burke,Savings,42063.16,2018-01-21
CF08493,Amanda Gilbert,Savings,42147.01,2016-07-30
CF08494,Maria Hawkins,Checking,337.35,2024-01-14
CF08495,Francis Roberts,Business,22141.98,2025-06-04
CF08496,Jessica Caldwell,Business,14010.6,2024-01-20
CF08497,Jason Steele,Business,38241.64,2019-10-20
CF08498,Emily Webb,Checking,32439.93,2017-10-27
CF08499,Hunter Davidson,Business,10911.01,2025-02-26
CF08500,Eric Estrada,Business,42073.74,2021-09-21
CF08501,Eric Ballard,Savings,48080.48,2025-07-29
CF08502,Crystal Jenkins,Checking,27554.92,2018-04-24
CF08503,Karen Oliver,Business,12744.23,2016-10-30
CF08504,Steven Obrien,Checking,34928.89,2024-06-12
CF08505,Megan Hopkins,Checking,20094.03,2023-07-12
CF08506,Keith Raymond,Savings,20796.03,2022-08-25
CF08507,Mr. Kyle Garcia,Checking,2599.94,2021-09-15
CF08508,Kimberly Banks MD,Checking,9627.44,2022-11-11
CF08509,Richard Payne Jr.,Business,29761.01,2015-12-05
CF08510,David Williams,Checking,22835.11,2023-12-27
CF08511,Richard Massey,Business,28076.3,2017-10-20
CF08512,Lisa Estes,Business,7914.61,2019-08-15
CF08513,Margaret Day,Savings,12084.59,2021-05-19
CF08514,Katherine Powers,Business,9302.42,2025-06-25
CF08515,Christopher Anderson,Checking,43512.29,2025-09-03
CF08516,Allison Wood,Savings,35168.43,2019-07-12
CF08517,Kevin Diaz,Savings,23340.03,2020-08-06
CF08518,Maria Perkins,Business,40020.4,2018-06-11
CF08519,James Miller,Savings,17706.13,2022-07-24
CF08520,Steven Kim,Savings,16206.78,2016-11-01
CF08521,Marcus Horton,Checking,8528.88,2017-02-08
CF08522,Christine Knight,Savings,26256.61,2025-03-19
CF08523,Devin Clayton,Checking,24435.12,2019-03-08
CF08524,Sarah Mahoney,Checking,25529.35,2021-06-22
CF08525,Chelsea Morris,Savings,33042.44,2016-08-29
CF08526,Aaron Salas,Checking,22049.64,2022-06-23
CF08527,Phillip Jones,Savings,15641.94,2019-08-03
CF08528,Samuel Turner,Business,48479.77,2018-01-16
CF08529,Sarah Guzman,Checking,12561.49,2017-06-18
CF08530,Kimberly Thompson,Savings,49667.14,2018-03-15
CF08531,Adam Vega,Business,22112.89,2025-07-27
CF08532,Nicole Flores,Checking,885.43,2020-12-31
CF08533,Steven Beasley,Savings,23583.87,2018-02-27
CF08534,Brooke Carter,Savings,33693.72,2022-06-28
CF08535,Dennis Yang,Business,35621.4,2018-09-12
CF08536,Mr. Jesus Wilson,Business,26882.2,2019-12-28
CF08537,Michael Wang,Checking,11952.79,2015-11-18
CF08538,Daniel Freeman,Checking,49242.34,2021-03-08
CF08539,Derek Powell,Checking,4758.15,2021-06-26
CF08540,David James,Checking,11928.0,2025-06-23
CF08541,Tanya Williams,Business,41829.8,2019-05-24
CF08542,Ashley Joseph,Business,21911.13,2023-07-03
CF08543,Brandon Brooks,Savings,12495.94,2021-04-02
CF08544,Brandon Gilbert,Checking,25302.83,2024-12-21
CF08545,Michael Hudson DVM,Business,31.34,2021-04-28
CF08546,Yvette Munoz,Checking,3263.15,2025-03-02
CF08547,Danny Reed,Checking,26060.39,2019-09-08
CF08548,Becky Harris,Savings,23703.75,2022-11-08
CF08549,Mr. Scott Brown MD,Checking,21199.54,2023-09-18
CF08550,Samantha Adams,Business,28605.75,2018-06-01
CF08551,James Meyer,Business,25928.44,2015-12-31
CF08552,Rebecca Sutton,Checking,36146.65,2016-09-23
CF08553,Sierra Miller,Business,49165.89,2016-06-25
CF08554,Matthew Gonzalez,Business,8044.29,2020-06-02
CF08555,Joshua Abbott,Checking,8285.85,2021-11-02
CF08556,John Murillo,Business,23585.62,2023-11-01
CF08557,Roger Espinoza,Business,28296.57,2022-08-18
CF08558,Tammy Smith,Checking,16308.39,2020-11-24
CF08559,Michael Johnson,Checking,38366.97,2021-06-07
CF08560,Jackie Reynolds,Checking,29841.2,2020-12-13
CF08561,Jonathan Cuevas,Savings,45927.5,2016-11-05
CF08562,Katherine Ferguson,Business,8341.43,2017-01-29
CF08563,Trevor Austin,Business,10772.39,2021-05-06
CF08564,Bridget Freeman DVM,Checking,15614.16,2022-01-28
CF08565,Donald Byrd,Checking,37760.53,2017-12-07
CF08566,Melissa Petty,Business,33441.67,2017-09-13
CF08567,Joshua Hodges,Checking,42964.42,2017-09-08
CF08568,Kendra Rush,Savings,10089.44,2019-09-08
CF08569,Jacob Anderson,Savings,47964.6,2018-08-15
CF08570,Kimberly Mcclure,Savings,6702.41,2024-12-31
CF08571,Michael Barnett,Checking,48700.18,2016-12-26
CF08572,Linda Smith,Savings,35435.97,2021-10-12
CF08573,Andrew Phillips,Checking,33958.9,2024-06-17
CF08574,Martha Schneider,Business,22145.7,2023-07-29
CF08575,Gina Odom,Business,42771.79,2023-07-07
CF08576,Travis French,Business,23988.8,2018-04-05
CF08577,Bradley Williams,Savings,10410.23,2015-12-01
CF08578,Stephanie Williams,Business,39511.56,2022-12-30
CF08579,William Davis,Checking,19146.35,2021-05-19
CF08580,Veronica Chandler DDS,Business,36137.7,2018-07-14
CF08581,Michael Day,Checking,24201.1,2022-09-18
CF08582,Jonathan Willis,Savings,36438.41,2022-03-27
CF08583,Shelly Baird,Checking,30040.85,2017-03-25
CF08584,Jack Mills,Checking,11566.22,2022-11-25
CF08585,Joseph Davila,Savings,14858.57,2016-04-01
CF08586,Brian Todd,Business,2442.13,2019-01-20
CF08587,Andre Armstrong,Business,30296.91,2019-04-06
CF08588,Guy Rice,Checking,30540.64,2021-01-22
CF08589,Charles Brown,Business,22444.98,2018-01-25
CF08590,Jessica Williams,Checking,13305.39,2017-07-14
CF08591,Vanessa Barrett,Savings,36249.36,2015-11-12
CF08592,Julie Foster,Savings,27305.67,2022-09-16
CF08593,Brian Wilson,Business,11640.42,2020-03-02
CF08594,John Mckenzie,Savings,14525.48,2020-07-08
CF08595,Brittany Brooks MD,Checking,13639.52,2021-03-23
CF08596,Denise Perry,Savings,28604.67,2023-08-08
CF08597,Curtis Rogers,Business,31775.92,2018-08-29
CF08598,Vernon Morris,Business,29501.01,2025-03-16
CF08599,Tyler Jones,Savings,43461.34,2023-05-06
CF08600,Douglas Bailey,Business,25234.88,2018-06-23
CF08601,Herbert Zamora,Checking,10127.37,2023-08-25
CF08602,Traci Pena,Checking,20400.74,2016-07-22
CF08603,Trevor Anderson,Checking,42601.88,2022-01-20
CF08604,Natalie Gonzalez,Checking,44547.53,2025-04-25
CF08605,Maria Roy,Business,33405.93,2023-04-28
CF08606,Jamie Taylor,Business,7335.88,2024-12-07
CF08607,Emily Walsh,Checking,38520.3,2021-03-31
CF08608,Andrew Wade,Checking,3840.86,2020-11-14
CF08609,John West,Checking,16584.66,2017-02-16
CF08610,Heather Gardner,Checking,32030.11,2016-05-03
CF08611,Daniel White,Savings,38950.38,2017-10-08
CF08612,Joshua Diaz,Business,35827.36,2020-10-14
CF08613,Russell Miller,Savings,3969.45,2021-04-07
CF08614,Tracy Becker,Business,45802.79,2015-10-23
CF08615,Jamie Carpenter,Business,36661.41,2022-07-10
CF08616,Barbara Roberts,Checking,35358.24,2021-08-28
CF08617,Miguel Leonard,Business,19208.63,2020-04-02
CF08618,Kathleen Vang,Checking,36895.09,2018-08-04
CF08619,Stephanie Thomas,Savings,20363.4,2018-12-31
CF08620,Andrew Howell,Business,30097.74,2020-12-24
CF08621,Dana Bridges,Checking,5940.17,2018-07-22
CF08622,Kevin Davis,Savings,12329.9,2018-09-11
CF08623,Shelly Rice,Business,5644.98,2019-05-23
CF08624,Cynthia Smith,Business,22419.11,2019-06-02
CF08625,William Williams,Savings,22991.44,2016-02-09
CF08626,Mason Jarvis,Savings,13815.2,2024-06-09
CF08627,Kelly King,Savings,13821.95,2019-11-17
CF08628,Heather Reeves,Business,30083.47,2019-06-18
CF08629,Mr. John Cunningham,Business,33957.87,2016-01-01
CF08630,Jasmine Boyd,Savings,41050.83,2018-11-11
CF08631,Jerry Mcguire,Checking,22204.3,2015-12-19
CF08632,Zachary Peterson,Business,29686.85,2024-07-29
CF08633,Eric Pace,Checking,10818.02,2025-04-03
CF08634,Stephanie Lee,Checking,28425.76,2018-09-30
CF08635,Adam Rios,Checking,22663.19,2022-10-17
CF08636,Daniel Black,Savings,1607.76,2022-03-25
CF08637,Christine Morris,Business,11381.58,2025-05-27
CF08638,Edwin Kaiser,Checking,36233.19,2022-12-04
CF08639,James Sandoval,Savings,35883.54,2020-12-05
CF08640,Linda Wilson,Checking,12275.74,2017-08-03
CF08641,Regina Hendricks,Savings,3919.47,2024-12-23
CF08642,Dana Taylor,Savings,48094.54,2022-06-08
CF08643,Amber Wise,Business,14720.55,2016-06-20
CF08644,Chelsea Gutierrez,Savings,35720.26,2017-12-06
CF08645,John Ponce,Business,10107.6,2021-10-10
CF08646,Jon Todd,Savings,18158.84,2020-08-31
CF08647,Crystal Diaz,Business,42496.35,2017-08-21
CF08648,Katie Williams,Checking,34737.54,2025-02-03
CF08649,Colleen Bridges,Checking,16029.17,2021-04-23
CF08650,Lisa Tran,Business,47103.44,2018-06-04
CF08651,Vanessa Knight,Savings,36241.48,2018-09-13
CF08652,Lisa Andersen,Savings,38176.65,2016-07-23
CF08653,Ryan Gonzalez,Checking,16311.81,2018-05-30
CF08654,Jesse Bass,Business,16674.27,2020-01-09
CF08655,Brian Sharp,Business,8907.09,2025-03-06
CF08656,Janet Smith,Checking,16620.03,2022-03-19
CF08657,Michael Jackson,Savings,9714.95,2018-08-18
CF08658,Kimberly Davis,Savings,26266.69,2018-07-15
CF08659,Andrea Olsen,Business,5216.35,2019-05-30
CF08660,Holly Garcia,Savings,42372.02,2021-11-20
CF08661,Charles Mann,Savings,25441.24,2016-10-14
CF08662,Thomas Stanley,Business,9015.36,2021-03-03
CF08663,Charles Murray,Checking,6272.08,2021-05-14
CF08664,Laura Gonzales,Checking,20459.64,2021-01-13
CF08665,Whitney Jordan,Checking,9540.15,2019-09-30
CF08666,Meghan Perry,Savings,294.37,2024-07-18
CF08667,David Myers,Savings,17207.95,2016-03-15
CF08668,Sabrina Meyer,Savings,45685.93,2022-07-05
CF08669,Jasmine Freeman,Checking,27155.81,2018-09-18
CF08670,Nicholas Jenkins,Savings,14823.6,2019-07-30
CF08671,Jonathan Manning,Business,44803.79,2016-01-24
CF08672,Eileen Mercer,Business,5896.09,2023-12-07
CF08673,Jonathan Cruz,Checking,44025.7,2021-11-10
CF08674,Martin Wilson,Savings,11217.22,2019-10-15
CF08675,Rebecca Clements,Checking,12794.16,2022-06-08
CF08676,Clifford Soto,Savings,40192.14,2022-03-20
CF08677,Sandra Bryant,Savings,40663.93,2023-03-15
CF08678,Latasha Mcintyre,Savings,16224.4,2021-09-30
CF08679,Jamie Cuevas,Business,4915.6,2025-01-14
CF08680,Jennifer Matthews,Checking,23526.62,2025-06-03
CF08681,Jonathan Smith,Checking,46931.05,2023-09-16
CF08682,Patricia Kline,Business,375.09,2020-02-08
CF08683,Tracy Lowe,Savings,3335.84,2016-10-29
CF08684,Deborah Li,Savings,20609.39,2021-03-29
CF08685,Thomas Garcia MD,Savings,15743.11,2019-10-06
CF08686,Joseph Smith,Savings,29836.52,2024-11-26
CF08687,Daniel Bates,Business,44736.04,2018-06-17
CF08688,Natalie Santana,Savings,44016.89,2023-02-02
CF08689,Barry Fischer,Checking,7875.96,2025-02-09
CF08690,Joanna Snyder,Checking,32509.16,2022-03-02
CF08691,Jennifer Crawford,Business,27631.78,2024-11-26
CF08692,Mr. Nicholas Moore,Savings,37417.87,2016-07-14
CF08693,Rachel Burke,Checking,21769.86,2025-07-04
CF08694,Jeffrey Jones,Business,47553.42,2021-07-21
CF08695,Duane Sawyer,Savings,28101.82,2022-06-12
CF08696,Bill Anderson,Savings,30504.8,2021-10-27
CF08697,Patricia Torres,Business,41259.02,2016-09-04
CF08698,Daniel Casey,Business,11708.15,2020-11-17
CF08699,Brian Mccarty,Savings,48749.39,2019-01-04
CF08700,David Smith,Savings,11047.62,2017-10-07
CF08701,Patricia Durham,Business,8284.58,2018-09-19
CF08702,Jonathan Smith,Savings,47940.2,2024-08-21
CF08703,Jenna Tate,Checking,19246.89,2020-07-14
CF08704,Mark Scott,Business,44788.07,2024-01-16
CF08705,Rodney Larson,Business,14379.29,2021-12-15
CF08706,John Lyons,Savings,6448.72,2024-06-03
CF08707,Robert Nelson,Checking,3470.33,2023-02-12
CF08708,Jacqueline Norman,Checking,23157.24,2020-09-05
CF08709,Angel Johnson,Business,24298.82,2020-05-04
CF08710,Beth Aguilar,Savings,34125.8,2021-07-08
CF08711,Anthony Kelly,Business,31778.39,2020-09-06
CF08712,Matthew Dyer,Checking,20217.1,2018-01-28
CF08713,Justin Tate,Checking,30799.29,2018-05-18
CF08714,Roy Evans,Checking,24574.47,2016-12-09
CF08715,Heidi Young,Savings,37204.72,2024-09-25
CF08716,Matthew Armstrong,Business,25685.86,2018-02-10
CF08717,Amber Black,Checking,43792.37,2018-05-02
CF08718,Alexis Glover,Checking,15214.31,2019-05-13
CF08719,Christopher Serrano,Checking,49366.68,2024-01-20
CF08720,Edwin Martin,Checking,26162.26,2019-10-24
CF08721,Dr. Barbara Rodriguez DVM,Savings,10470.45,2016-03-01
CF08722,Anna Singleton,Business,22732.66,2025-09-04
CF08723,Joseph Avery,Savings,30639.41,2020-05-19
CF08724,Leslie Hampton,Savings,20237.01,2019-11-30
CF08725,Amy Peterson,Savings,7120.55,2024-10-11
CF08726,Sheila Marshall,Business,9646.16,2023-10-24
CF08727,Cassandra Edwards,Savings,320.33,2024-05-06
CF08728,Heidi Parker,Checking,32224.4,2025-05-21
CF08729,Mary Khan,Business,18666.27,2016-07-13
CF08730,Joseph Morris,Business,37902.49,2018-03-16
